filename,pred_company,true_company,company_similarity,company_correct,pred_address,true_address,address_similarity,address_correct,pred_date,true_date,normalized_pred_date,normalized_true_date,date_correct,pred_total,true_total,normalized_pred_total,normalized_true_total,total_correct,all_fields_correct,overall_status
X51007391390.jpg,Super Ninety Nine SdnBhd,Super Ninety Nine SdnBhd,1.0,Yes,"No.3343, Ground Floor, Jalan 18/32, Taman Sri Serdana, BST Reg No: 001428234240","No.3343, Ground Floor, Jalan 18/32, Taman Sri Serdana, BST Reg No: 001428234240",1.0,Yes,31/05/2018,31/05/2018,2018-05-31,2018-05-31,Yes,3.00,3,3.0,3.0,Yes,Yes,valid
X51007433809.jpg,SYARIKAT KAM SEONG SDN BHD (Co,SYARIKAT KAM SEONG SDN BHD ,0.945,Yes,"No. NO. 1442, JALAN SK 11/5, SERI KEMBANGAN 43300 SELANGOR","No. NO. 1442, JALAN SK 11/5, SERI KEMBANGAN 43300 SELANGOR",1.0,Yes,,8/3/2018,,2018-03-08,No,190.00,190,190.0,190.0,Yes,No,needs_review
X51007579714.jpg,NASI KANDAR PELITA,NASI KANDAR PELITA,1.0,Yes,"CO REG NO:481477-P NO.2-1, JALAN KAMARUDDIN ISA","CO REG NO:481477-P NO.2-1, JALAN KAMARUDDIN ISA",1.0,Yes,03/06/2018,3/6/2018,2018-06-03,2018-06-03,Yes,61.70,61.7,61.7,61.7,Yes,Yes,valid
X51007579719.jpg,SOUP PORRIDGE,SOUP & PORRIDGE,1.0,Yes,"LOT S1ONB S12NB,","LOT S1ONB S12NB,",1.0,Yes,,5/6/2018,,2018-06-05,No,21.00,20.7,21.0,20.7,No,No,needs_review
X51007579725.jpg,THONG RECIPE,THONG RECIPE,1.0,Yes,"JALAN 887/26, 47301 PETALING JAYA SELANGOR","JALAN 887/26, 47301 PETALING JAYA SELANGOR",1.0,Yes,27/06/2018,27/06/2018,2018-06-27,2018-06-27,Yes,100.00,100,100.0,100.0,Yes,Yes,valid
X51007846266.jpg,"a) Pn ey OO) ae""","a) Pn ey OO) ae""",1.0,Yes,"12, Jalan Tampoi 7/4,Kawasan Perindustrian Tampoi,81200 Johor Bahru; Johor","12, Jalan Tampoi 7/4,Kawasan Perindustrian Tampoi,81200 Johor Bahru; Johor",1.0,Yes,01 Jun 2018,1-Jun-18,2018-06-01,1 JUN 18,No,8.76,8.76,8.76,8.76,Yes,No,valid
X51007846268.jpg,Anboo,UNUNIHAKKA INTERNATIONAL SDN BHD,0.162,No,"12, Jalan Tampoi 7/4,Kawasan Perindustrian Tampoi,81200 Johor Bahru, Johor","12, Jalan Tampoi 7/4,Kawasan Perindustrian Tampoi,81200 Johor Bahru, Johor",1.0,Yes,02 Jun 2018,2-Jun-18,2018-06-02,2 JUN 18,No,0.00,10.36,0.0,10.36,No,No,valid_with_warnings
X51007846282.jpg,www moon lightcakecom,www moon lightcakecom,1.0,Yes,"No.1, Jalan Permas 10/5, Bandar Baru Permas Jaya","No.1, Jalan Permas 10/5, Bandar Baru Permas Jaya",1.0,Yes,02/08/2018,2/8/2018,2018-08-02,2018-08-02,Yes,16.21,16.21,16.21,16.21,Yes,Yes,valid
X51007846283.jpg,PEELS fh ef ae MD ra,PEELS fh ef ae MD ra,1.0,Yes,"BRD FLR, AEQN TAMAN MALURI SC JLN JEJAKA, TAMAN MALURI","BRD FLR, AEQN TAMAN MALURI SC JLN JEJAKA, TAMAN MALURI",1.0,Yes,03/06/2018,3/6/2018,2018-06-03,2018-06-03,Yes,0.00,147.45,0.0,147.45,No,No,valid_with_warnings
X51007846288.jpg,UNIHAKKA INTERNATIONAL SDN BHD,UNIHAKKA INTERNATIONAL SDN BHD,1.0,Yes,"12, Jalan Tampoi 7/4,Kawasan Perindustrian Tampoi,81200 Johor Bahru, Johor","12, Jalan Tampoi 7/4,Kawasan Perindustrian Tampoi,81200 Johor Bahru, Johor",1.0,Yes,06 Jun 2018,6-Jun-18,2018-06-06,6 JUN 18,No,7.25,7.25,7.25,7.25,Yes,No,valid
X51007846289.jpg,www moonl ightcake com,www moonl ightcake com,1.0,Yes,"No.1, Jalan Permas 10/5, Bandar Baru Permas Jaya","No.1, Jalan Permas 10/5, Bandar Baru Permas Jaya",1.0,Yes,07/06/2018,7/6/2018,2018-06-07,2018-06-07,Yes,15.00,15,15.0,15.0,Yes,Yes,valid
X51007846290.jpg,UNIHAKKA INTERNATIONAL SDN BHD,UNIHAKKA INTERNATIONAL SDN BHD,1.0,Yes,"12, Jalan Tampoi 7/4,Kawasan Perindustrian Tampoi,81200 Johor Bahru, Johor","12, Jalan Tampoi 7/4,Kawasan Perindustrian Tampoi,81200 Johor Bahru, Johor",1.0,Yes,07 Jun 2018,7-Jun-18,2018-06-07,7 JUN 18,No,8.19,8.19,8.19,8.19,Yes,No,valid
X51007846303.jpg,UNIHAKKA INTERNATIONAL SDN BHD,UNIHAKKA INTERNATIONAL SDN BHD,1.0,Yes,"12, Jalan Tampoi 7/4,Kawasan Perindustrian Tampoi,81200 Johor Bahru, Johor","12, Jalan Tampoi 7/4,Kawasan Perindustrian Tampoi,81200 Johor Bahru, Johor",1.0,Yes,08 Jun 2018,8-Jun-18,2018-06-08,8 JUN 18,No,6.69,6.69,6.69,6.69,Yes,No,valid
X51007846304.jpg,UNIHAKKA INTERNATIONAL SDN BHD,UNIHAKKA INTERNATIONAL SDN BHD,1.0,Yes,"12, Jalan Tampoi 7/4,Kawasan Perindustrian Tampoi,81200 Johor Bahru, Johor","12, Jalan Tampoi 7/4,Kawasan Perindustrian Tampoi,81200 Johor Bahru, Johor",1.0,Yes,05 Jun 2018,5-Jun-18,2018-06-05,5 JUN 18,No,7.52,7.52,7.52,7.52,Yes,No,valid
X51007846310.jpg,ightcake,ightcake,1.0,Yes,"No.1, Jalan Permas 10/5, Bandar Baru Permas Jaya","No.1, Jalan Permas 10/5, Bandar Baru Permas Jaya",1.0,Yes,18/06/2011,18/06/2011,2011-06-18,2011-06-18,Yes,28.19,28.19,28.19,28.19,Yes,Yes,valid
X51007846321.jpg,CHEF HENRY RIBS HOUSE,CHEF HENRY RIBS HOUSE,1.0,Yes,"4, Jalan Kebudayaan 1 Taman Universiti 81300, Skudai","4, Jalan Kebudayaan 1 Taman Universiti 81300, Skudai",1.0,Yes,05/06/2018,5/6/2018,2018-06-05,2018-06-05,Yes,1835.85,1835.85,1835.85,1835.85,Yes,Yes,valid
X51007846355.jpg,"3RD FLR, AEON TAMAN MALURI SC","3RD FLR, AEON TAMAN MALURI SC",1.0,Yes,"7 JLN JEJAKA, TAMAN MALURI","7 JLN JEJAKA, TAMAN MALURI",1.0,Yes,17/06/2018,17/06/2018,2018-06-17,2018-06-17,Yes,50.00,50,50.0,50.0,Yes,Yes,valid
X51007846358.jpg,OLD TOWN WHITE COFFE,OLD TOWN WHITE COFFE,1.0,Yes,"LOT NO Hypermarket Plentong No3, Jalan Masai Lama 81750 Masai. Johor Bahru","LOT NO Hypermarket Plentong No3, Jalan Masai Lama 81750 Masai. Johor Bahru",1.0,Yes,,3-Jun-18,,3 JUN 18,No,28.00,28,28.0,28.0,Yes,No,needs_review
X51007846360.jpg,TKANO HANDEL SDN BHD,TKANO HANDEL SDN BHD,1.0,Yes,"No. 33, Jalan Harmonium Taman Desa Tebrau 81100 Johor Bahru","No. 33, Jalan Harmonium Taman Desa Tebrau 81100 Johor Bahru",1.0,Yes,09/06/2018,9/6/2018,2018-06-09,2018-06-09,Yes,100.00,100,100.0,100.0,Yes,Yes,valid
X51007846361.jpg,"Bandar Baru Permas Jaya,","Bandar Baru Permas Jaya,",1.0,Yes,"NO.7G, Jalan Permas 11, 81750 Masai, Johor.","NO.7G, Jalan Permas 11, 81750 Masai, Johor.",1.0,Yes,,11/6/2018,,2018-06-11,No,102.40,102.4,102.4,102.4,Yes,No,needs_review
X51007846371.jpg,UNIHAKKA INTERNATIONAL SDN BHD,UNIHAKKA INTERNATIONAL SDN BHD,1.0,Yes,"12, Jalan Tampoi 7/4,Kawasan Perindustrian Tampoi,81200 Johor Bahru, Johor","12, Jalan Tampoi 7/4,Kawasan Perindustrian Tampoi,81200 Johor Bahru, Johor",1.0,Yes,13 Jun 2018,13-Jun-18,2018-06-13,13 JUN 18,No,8.85,8.85,8.85,8.85,Yes,No,valid
X51007846372.jpg,UNIHAKKA INTERNATIONAL SDN BHD,UNIHAKKA INTERNATIONAL SDN BHD,1.0,Yes,"12, Jalan Tampoi 7/4,Kawasan Perindustrian Tampoi,81200 Johor Bahru, Johor","12, Jalan Tampoi 7/4,Kawasan Perindustrian Tampoi,81200 Johor Bahru, Johor",1.0,Yes,14 Jun 2018,14-Jun-18,2018-06-14,14 JUN 18,No,10.17,10.17,10.17,10.17,Yes,No,valid
X51007846379.jpg,"JUN JEJASA, TAMAN MALURI","JUN JEJASA, TAMAN MALURI",1.0,Yes,"3RD FLR, AEGON TAMAN MALURI SC","3RD FLR, AEGON TAMAN MALURI SC",1.0,Yes,03/06/2018,3/6/2018,2018-06-03,2018-06-03,Yes,0.00,79.45,0.0,79.45,No,No,valid_with_warnings
X51007846387.jpg,BOOK TALK (MUTIARA RINI) SDN BHD,BOOK TALK (MUTIARA RINI) SDN BHD,1.0,Yes,"NO. 53 55, JALAN UTAMA 34, JOHOR.","NO. 53 55, JALAN UTAMA 34, JOHOR.",1.0,Yes,21/6/2018,21/6/2018,2018-06-21,2018-06-21,Yes,9.30,9.3,9.3,9.3,Yes,Yes,valid
X51007846392.jpg,UNIHAKKA INTERNATIONAL SDN BHD,UNIHAKKA INTERNATIONAL SDN BHD,1.0,Yes,"12, Jalan Tampoi 7/4,Kawasan Perindustrian Tampoi,81200 Johor Bahru, Johor","12, Jalan Tampoi 7/4,Kawasan Perindustrian Tampoi,81200 Johor Bahru, Johor",1.0,Yes,19 Jun 2018,19-Jun-18,2018-06-19,19 JUN 18,No,8.46,8.46,8.46,8.46,Yes,No,valid
X51007846396.jpg,Kob/o|,Gerbang Alaf Restaurants Sdn Bhd,0.108,No,"No.3, Jalan $$21/39,47406 Petaling Jaya Selangor","No.3, Jalan $$21/39,47406 Petaling Jaya Selangor",1.0,Yes,24/06/2516,24/06/2018,2516-06-24,2018-06-24,No,7.35,7.35,7.35,7.35,Yes,No,valid_with_warnings
X51007846397.jpg,UNIHAKKA INTERNATIONAL SDN BHD,UNIHAKKA INTERNATIONAL SDN BHD,1.0,Yes,"12, Jalan Tampoi 7/4,Kawasan Perindustrian Tampoi,81200 Johor Bahru, Johor","12, Jalan Tampoi 7/4,Kawasan Perindustrian Tampoi,81200 Johor Bahru, Johor",1.0,Yes,21 Jun 2018,21-Jun-18,2018-06-21,21 JUN 18,No,0.00,7.7,0.0,7.7,No,No,valid_with_warnings
X51007846400.jpg,NAM SAN SEOUL KOREAN BBQ,NAM SAN SEOUL KOREAN BBQ,1.0,Yes,"aN No 4, Jalan Permas 10/5. ee 81750 Johor Bahru, Johor.","aN No 4, Jalan Permas 10/5. ee 81750 Johor Bahru, Johor.",1.0,Yes,19/06/2018,19/06/2018,2018-06-19,2018-06-19,Yes,152.90,152.9,152.9,152.9,Yes,Yes,valid
X51007846403.jpg,KSL City,KSL City,1.0,Yes,"NO.33 Jalan Seladang Taman Abad, 80250 Johor Bahru, Johor","NO.33 Jalan Seladang Taman Abad, 80250 Johor Bahru, Johor",1.0,Yes,02/06/2018,2/6/2018,2018-06-02,2018-06-02,Yes,13.70,13.7,13.7,13.7,Yes,Yes,valid
X51008030561.jpg,RESTORAN WAN SHENG,RESTORAN WAN SHENG,1.0,Yes,"No.2, Jalan Temenagung 19/9, Seksyen 9, Bandar Mahkota Cheras,","No.2, Jalan Temenagung 19/9, Seksyen 9, Bandar Mahkota Cheras,",1.0,Yes,,9/4/2018,,2018-04-09,No,17.60,17.6,17.6,17.6,Yes,No,needs_review
X51008030563.jpg,RESTORAN WAN SHENG,RESTORAN WAN SHENG,1.0,Yes,"No.2, Jalan Temenggung 19/9, Seksyen 9, Bandar Mahkota Cheras, 43200 Cheras, Selangor","No.2, Jalan Temenggung 19/9, Seksyen 9, Bandar Mahkota Cheras, 43200 Cheras, Selangor",1.0,Yes,,2/4/2018,,2018-04-02,No,6.00,6,6.0,6.0,Yes,No,needs_review
X51008042779.jpg,RESTORAN WAN SHENG,RESTORAN WAN SHENG,1.0,Yes,"No.2, Jalan Temenggung 19/9, Seksyen 9, Bandar Mahkota Cheras, 43200 Cheras, Selangor","No.2, Jalan Temenggung 19/9, Seksyen 9, Bandar Mahkota Cheras, 43200 Cheras, Selangor",1.0,Yes,,5/5/2018,,2018-05-05,No,7.60,7.6,7.6,7.6,Yes,No,needs_review
X51008042780.jpg,RESTORAN WAN SHENG,RESTORAN WAN SHENG,1.0,Yes,"No.2, Jalan Temenggung 19/9, Seksyen Bandar Mahkota Cheras, 43200 Cheras, Selangor","No.2, Jalan Temenggung 19/9, Seksyen Bandar Mahkota Cheras, 43200 Cheras, Selangor",1.0,Yes,,10/5/2018,,2018-05-10,No,7.20,7.2,7.2,7.2,Yes,No,needs_review
X51008042781.jpg,RESTORAN WAN SHENG,RESTORAN WAN SHENG,1.0,Yes,"No.2, Jalan Temenggung 19/9, Seksyen 9, Bandar Mahkota Cheras, 43200 Cheras, Selangor","No.2, Jalan Temenggung 19/9, Seksyen 9, Bandar Mahkota Cheras, 43200 Cheras, Selangor",1.0,Yes,,11/5/2018,,2018-05-11,No,1.90,1.9,1.9,1.9,Yes,No,needs_review
X51008042786.jpg,Garbang Alaf Restaurarits Sdn Bhd,Garbang Alaf Restaurarits Sdn Bhd,1.0,Yes,"No.3, Jalan $$21/39,47400 Petaling Jaya Selangor","No.3, Jalan $$21/39,47400 Petaling Jaya Selangor",1.0,Yes,30/05/2018,30/05/2018,2018-05-30,2018-05-30,Yes,50.00,50,50.0,50.0,Yes,Yes,valid
X51008042787.jpg,FISH FARM THAL RESTAURANT,FISH FARM THAL RESTAURANT,1.0,Yes,"Comp. Reg, No. 928627-V 68000 Amapng, Selangor.","Comp. Reg, No. 928627-V 68000 Amapng, Selangor.",1.0,Yes,01/08/2018,1/8/2018,2018-08-01,2018-08-01,Yes,412.90,412.9,412.9,412.9,Yes,Yes,valid
X51008099047.jpg,RESTORAN WAN SHENG,RESTORAN WAN SHENG,1.0,Yes,"No.2, Jalan Temenggung 19/9, Seksyen 9, Bandar Mahkota Cheras, 43200 Cheras, Selangor","No.2, Jalan Temenggung 19/9, Seksyen 9, Bandar Mahkota Cheras, 43200 Cheras, Selangor",1.0,Yes,,21-06-2018,,21 06 2018,No,4.60,4.6,4.6,4.6,Yes,No,needs_review
X51008099086.jpg,RESTORAN WAN SHENG,RESTORAN WAN SHENG,1.0,Yes,"No.2, Jalan Temenggung 19/9, Seksyen 9, Bandar Mahkota Cheras, 43200 Cheras, Selangor","No.2, Jalan Temenggung 19/9, Seksyen 9, Bandar Mahkota Cheras, 43200 Cheras, Selangor",1.0,Yes,,29-06-2018,,29 06 2018,No,7.20,7.2,7.2,7.2,Yes,No,needs_review
X51008099088.jpg,RESTORAN WAN SHENG,RESTORAN WAN SHENG,1.0,Yes,"No.2, Jalan Temenggung 19/9, Seksyen 9, Bandar Mahkota Cheras, 43200 Cheras, Selangor","No.2, Jalan Temenggung 19/9, Seksyen 9, Bandar Mahkota Cheras, 43200 Cheras, Selangor",1.0,Yes,,27-06-2018,,27 06 2018,No,2.30,2.3,2.3,2.3,Yes,No,needs_review
X51008099090.jpg,RESTORAN WAN SHENG,RESTORAN WAN SHENG,1.0,Yes,"No.2, Jalan Temenggung 19/9, Seksyen 9, Bandar Mahkota Cheras, 43200 Cheras, Selangor","No.2, Jalan Temenggung 19/9, Seksyen 9, Bandar Mahkota Cheras, 43200 Cheras, Selangor",1.0,Yes,,1/6/2018,,2018-06-01,No,4.80,4.8,4.8,4.8,Yes,No,needs_review
X51008099100.jpg,PappaRich BMC,PappaRich BMC,1.0,Yes,"NO.19 21 JALAN TEMENGGUNG 23/9 BANDAR MAHKOTA CHERAS 43200 SELANGOR DARUL EHSAN, MALAYSIA","NO.19 21 JALAN TEMENGGUNG 23/9 BANDAR MAHKOTA CHERAS 43200 SELANGOR DARUL EHSAN, MALAYSIA",1.0,Yes,,29-Jun-18,,29 JUN 18,No,46.89,46.89,46.89,46.89,Yes,No,needs_review
X51009008095.jpg,BOON SENG PAPER SDN BHD (1248717-W),BOON SENG PAPER SDN BHD (1248717-W),1.0,Yes,"12, JALAN BUNGA TANJUNG, 40000 SHAH ALAM, SELANGOR","12, JALAN BUNGA TANJUNG, 40000 SHAH ALAM, SELANGOR",1.0,Yes,19/03/2018,19/03/2018,2018-03-19,2018-03-19,Yes,31.80,31.8,31.8,31.8,Yes,Yes,valid
X51009447842.jpg,PASARAYA BORONG PINTAR,PASARAYA BORONG PINTAR,1.0,Yes,"BR No.: (124525-H) NO 19-G&19-1&19-2 JALAN TASIK UTAMA 4,","BR No.: (124525-H) NO 19-G&19-1&19-2 JALAN TASIK UTAMA 4,",1.0,Yes,14/03/2018,14/03/2018,2018-03-14,2018-03-14,Yes,5.00,5,5.0,5.0,Yes,Yes,valid
X51009453729.jpg,UAN HING STATIONERY SDN BHD,UAN HING STATIONERY SDN BHD,1.0,Yes,"NO.32 33, JALAN SR 19. SEKSYEN 9. TAMAN SERDANG RAYA, 43300 SERI KEMBANGAN, SELANGOR","NO.32 33, JALAN SR 19. SEKSYEN 9. TAMAN SERDANG RAYA, 43300 SERI KEMBANGAN, SELANGOR",1.0,Yes,,27/03/2018,,2018-03-27,No,75.00,75,75.0,75.0,Yes,No,needs_review
X51009568881.jpg,HON HWA HARDWARE TRADING,HON HWA HARDWARE TRADING,1.0,Yes,"Company Reg. No. NO 37, JALAN MANIS 7, TAMAN SEGAR,","Company Reg. No. NO 37, JALAN MANIS 7, TAMAN SEGAR,",1.0,Yes,21/09/2017,21/09/2017,2017-09-21,2017-09-21,Yes,10.40,10.4,10.4,10.4,Yes,Yes,valid
